time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.04,    -4.009,   -30.937,     8.175    13.856     2.185     0.183     1.174
2.10,    -4.122,   -32.072,     7.909    17.714     3.058     0.106     1.151
2.16,    -4.230,   -33.180,     7.615    23.136     3.743     0.359     1.749
2.22,    -4.334,   -34.263,     7.288    30.197     4.869     0.717     1.751
2.28,    -4.435,   -35.324,     6.930    40.335     6.771     0.534     1.763
2.34,    -4.537,   -36.365,     6.540    56.133     8.794     0.539     1.915
2.40,    -4.639,   -37.389,     6.123    81.754    12.113     0.595     2.845
2.46,    -4.742,   -38.394,     5.683   118.320    16.745     0.518     3.567
2.52,    -4.845,   -39.380,     5.221   175.031    23.701     0.553     4.708
2.58,    -4.946,   -40.344,     4.739   207.916    35.642     0.283     7.520
2.64,    -5.045,   -41.286,     4.232   168.148    53.542     0.514    13.907
2.70,    -5.144,   -42.204,     3.698   210.288    68.891     0.485    17.031
2.76,    -5.246,   -43.099,     3.132   469.840    92.501     0.140     4.863
2.82,    -5.351,   -43.975,     2.524   1058.254   112.091     1.346    14.360
2.88,    -5.484,   -44.835,     1.884   1537.704   118.928     0.832     8.457
2.94,    -5.632,   -45.677,     1.227   1850.124   147.243     0.980     7.851
3.00,    -5.784,   -46.523,     0.496   1654.117   191.552     0.325     4.353
3.06,    -6.028,   -47.365,     0.000   1978.232   183.626     0.245     6.805
0.06,    -0.210,    -0.032,     1.352   3000.232   2425.472   498.595   2569.416
0.12,    -0.831,    -0.068,     1.470   3240.326   2528.023   241.988   1630.437
0.18,    -1.502,     0.114,     1.299   3234.111   2805.819   231.486   2299.534
0.24,    -1.630,     0.536,     1.080   2951.702   2803.497   271.076   1621.604
0.30,    -1.990,     1.075,     0.571   3328.734   1728.766   184.230   1068.123
0.36,    -2.192,     1.827,     0.000   3299.765   2437.047   152.494   762.344
0.06,     0.105,     0.058,     1.382   3011.234   2468.653   483.602   2618.152
0.12,     0.216,    -0.193,     2.230   3391.715   3082.352    88.362   2958.196
0.18,     0.270,    -0.362,     3.026   2958.774   2875.641   264.867   2279.929
0.24,     0.007,    -0.398,     3.393   2866.147   2013.658   240.831   1387.051
0.30,     0.120,    -0.607,     3.700   1786.169   2480.725   215.535   1537.880
0.36,     0.488,    -0.761,     4.069   1918.783   1646.778   182.147   907.568
0.42,     0.959,    -0.762,     4.363   1671.017   1268.462   221.481   1322.137
0.48,     1.426,    -0.658,     4.652   1687.156   1560.712   182.720   1207.983
0.54,     2.030,    -0.464,     4.930   1412.586   1396.380   201.883   1812.158
0.60,     2.779,    -0.322,     5.274   1264.034   1068.373   116.743   1396.412
0.66,     3.482,    -0.359,     5.574   1751.342   1421.468    91.111   2070.985
0.72,     3.894,    -0.508,     5.819   1787.645   727.778   168.531   1340.290
0.78,     4.134,    -0.692,     6.166   2351.779   914.369    82.255   2094.729
0.84,     4.709,    -1.023,     6.553   868.002   996.259   127.592   2300.289
0.90,     5.382,    -1.388,     6.892   733.641   481.589   115.248   1809.930
0.96,     5.866,    -1.786,     7.240   1958.538   449.674    55.092   2635.895
1.02,     6.338,    -2.072,     7.489   1974.479   539.736    43.983   2654.508
1.08,     6.830,    -2.273,     7.731   960.612   327.187    48.896   2821.484
1.14,     7.348,    -2.519,     7.968   823.205   299.817    55.371   3203.625
1.20,     8.235,    -2.888,     8.218   2324.995   381.909    17.924   3312.945
1.26,     9.517,    -3.233,     8.356   1067.158   245.637    28.205   3277.147
1.32,    10.511,    -3.545,     8.417   1521.485   245.362    36.537   3451.334
1.38,    11.755,    -4.150,     8.343   2184.448   658.155    19.576   3588.080
1.44,    13.435,    -4.590,     8.307   2630.214   689.937    12.714   3585.739
1.50,    14.836,    -4.542,     8.385   3437.013   1154.921     4.955   3598.163
1.56,    16.722,    -3.955,     8.191   3326.062   1515.849     6.027   3598.952
1.62,    18.707,    -3.098,     7.734   3549.370   2262.089     2.375   3599.403
1.68,    20.456,    -2.498,     7.347   3585.243   3193.538     0.811   3599.529
1.74,    21.430,    -1.636,     6.775   3598.478   3380.612     0.073   3599.679
1.80,    23.656,    -1.090,     5.845   3598.843   3560.055    -0.261   3599.646
1.86,    26.999,    -1.347,     5.099   3599.907   3592.461    -0.270   3599.615
1.92,    30.230,    -1.160,     4.984   3599.903   3599.063    -0.224   3599.755
1.98,    33.652,    -0.643,     5.217   3599.861   3600.409     0.024   3599.620
2.04,    37.292,     0.093,     5.726   3599.728   3600.290    -0.328   3599.544
2.10,    41.433,     1.118,     6.302   3599.893   3600.388    -0.610   3599.342
2.16,    46.309,     1.840,     6.233   3599.522   3600.274    -0.185   3599.301
2.22,    51.293,     2.604,     6.268   3599.383   3600.133     0.062   3599.441
2.28,    56.361,     3.702,     7.048   3599.584   3600.192     0.140   3599.382
2.34,    61.816,     4.943,     7.700   3599.936   3600.273     0.276   3599.383
2.40,    66.370,     6.071,     8.326   3599.766   3600.458    -0.003   3599.474
2.46,    71.245,     7.102,     8.996   3599.632   3600.575    -0.006   3599.470
2.52,    77.001,     8.159,     9.563   3599.505   3600.562    -0.089   3599.760
2.58,    82.608,     9.142,    10.009   3599.921   3600.791    -0.002   3599.843
0.06,    -0.236,     0.043,     1.357   3070.927   2456.813   457.699   2660.510
0.12,    -0.856,     0.231,     2.290   3299.681   3048.176   116.959   2776.610
0.18,    -2.084,     0.841,     3.211   3282.735   2501.277   138.892   1647.746
0.24,    -3.246,     1.529,     3.733   3221.670   1494.251    91.114   644.522
0.30,    -4.472,     2.281,     4.134   2073.509   1234.185    88.700    90.210
0.36,    -5.732,     2.964,     4.485   1915.986   313.781    35.488    11.602
0.42,    -6.931,     3.623,     4.801   1855.902   476.706     8.549     0.688
0.48,    -8.096,     4.319,     5.106   1273.150   361.488     5.214     0.125
0.54,    -9.248,     5.033,     5.377   1120.541    51.885     1.965     0.117
0.60,   -10.356,     5.760,     5.647   1810.427    15.790     0.140     0.146
0.66,   -11.422,     6.479,     5.898   1424.568     6.887    -0.561    -0.216
0.72,   -12.515,     7.230,     6.141   2566.940     2.653    -0.767     0.210
0.78,   -13.602,     8.032,     6.477   2374.506     5.049    -0.700    -0.043
0.84,   -14.722,     8.908,     6.863   2468.706     0.617    -0.638     0.069
0.90,   -15.974,     9.737,     7.236   3188.230     1.440    -0.567     0.019
0.96,   -17.106,    10.590,     7.523   2102.521     0.010    -0.273     0.267
1.02,   -18.144,    11.449,     7.753   1820.947    -0.046    -0.215     0.523
1.08,   -19.155,    12.260,     7.951   2508.057     0.534    -0.212     0.603
1.14,   -20.115,    13.043,     8.095   1853.141     0.410    -0.474     0.649
1.20,   -21.129,    13.796,     8.106   2921.330     0.285    -0.343     0.788
1.26,   -22.268,    14.664,     8.142   3165.224     0.289    -0.253     0.775
1.32,   -23.581,    15.680,     8.108   3200.874     0.390    -0.422     0.889
1.38,   -24.753,    16.771,     8.041   2906.291     0.481    -0.529     0.769
1.44,   -26.006,    17.787,     8.073   3256.580     0.418    -0.630     0.931
1.50,   -27.219,    18.846,     7.875   3061.228    -0.006    -0.451     0.630
1.56,   -28.385,    19.968,     7.696   3352.911    -0.323    -0.201     0.492
1.62,   -29.717,    21.013,     7.349   3536.030    -0.007    -0.059     0.824
1.68,   -31.048,    22.047,     6.908   3537.073    -0.323     0.020     0.477
1.74,   -32.481,    23.137,     6.440   3581.035    -0.399    -0.351     0.508
1.80,   -33.847,    24.374,     5.946   3592.676    -0.132    -0.254     0.281
1.86,   -35.135,    25.618,     5.426   3598.406    -0.126    -0.672     0.084
1.92,   -36.375,    26.838,     4.869   3599.775     0.067    -0.202    -0.107
1.98,   -37.606,    28.087,     4.262   3599.892    -0.043     0.010    -0.002
2.04,   -38.879,    29.346,     3.615   3599.819    -0.495     0.082     0.094
2.10,   -40.154,    30.582,     2.950   3599.463    -0.732    -0.000     0.023
2.16,   -41.405,    31.819,     2.231   3599.590    -0.542     0.082     0.300
2.22,   -42.677,    33.060,     1.442   3599.481    -0.702    -0.123     0.309
2.28,   -43.975,    34.278,     0.626   3599.263    -0.387    -0.111     0.239
2.34,   -45.257,    35.469,     0.000   3599.409    -0.392    -0.304     0.174
0.06,     0.043,     0.068,     1.184   3089.120   2554.360   426.786   2674.252
0.12,    -0.228,     0.585,     1.669   3340.353   2945.063   163.404   2240.002
0.18,    -1.165,     1.197,     2.071   3431.101   2099.312   133.658   2107.615
0.24,    -2.016,     1.862,     1.987   3196.321   2963.011   216.445   1924.551
0.30,    -2.724,     2.830,     1.691   3063.446   2832.841   189.472   1405.996
0.36,    -3.647,     4.071,     1.493   3374.240   1784.475   139.702   465.347
0.42,    -4.234,     5.106,     1.129   2850.379   2819.454   129.481   177.579
0.48,    -4.473,     6.165,     0.377   3342.204   1993.917   105.158   165.849
0.54,    -4.784,     6.813,     0.000   3530.247   483.103    46.182    18.925
0.06,    -0.152,     0.027,     1.336   3094.520   2575.259   415.440   2686.894
0.12,    -0.677,     0.553,     1.593   3219.130   3016.559   173.301   2284.373
0.18,    -2.234,     1.342,     1.881   3412.230   2366.076   135.749   1876.538
0.24,    -4.292,     1.757,     2.250   3425.599   1293.271   146.234   347.460
0.30,    -6.493,     1.776,     2.556   3489.152   513.151    47.144    31.690
0.36,    -8.626,     1.798,     2.668   3508.922   128.641    23.397     5.153
0.42,   -10.678,     1.671,     2.833   3475.969    80.418     7.226     0.404
0.48,   -12.721,     1.538,     2.928   3572.864     5.648     1.672     0.542
0.54,   -14.782,     1.487,     2.893   3551.144    12.039     0.269     0.473
0.60,   -16.894,     1.570,     2.870   3580.290     0.590     0.039     0.067
0.66,   -18.938,     1.845,     2.968   3590.250     0.012    -0.077     0.092
0.72,   -20.989,     2.108,     3.423   3597.623    -0.260    -0.419     0.219
0.78,   -23.020,     2.260,     3.993   3599.139    -0.081    -0.525     0.263
0.84,   -25.034,     2.442,     4.457   3599.706    -0.231    -0.533    -0.099
0.90,   -27.093,     2.580,     4.869   3599.515    -0.194    -0.918     0.059
0.96,   -29.149,     2.676,     5.238   3598.574    -0.252    -0.895     0.127
1.02,   -31.172,     2.759,     5.568   3598.699     0.100    -0.633    -0.064
1.08,   -33.222,     2.826,     5.841   3600.124    -0.344    -0.562     0.047
1.14,   -35.303,     2.922,     6.059   3600.447    -0.215    -0.439     0.158
1.20,   -37.354,     3.028,     6.238   3600.083    -0.274    -0.210     0.256
1.26,   -39.422,     3.135,     6.423   3600.057     0.275    -0.301     0.056
1.32,   -41.537,     3.223,     6.564   3600.214     0.173    -0.122     0.251
1.38,   -43.633,     3.289,     6.652   3600.146     0.310    -0.335     0.167
1.44,   -45.723,     3.395,     6.698   3600.094     0.493    -0.398     0.016
1.50,   -47.871,     3.504,     6.710   3600.136     0.550    -0.525    -0.127
1.56,   -50.023,     3.579,     6.717   3599.722     0.436    -0.240    -0.025
1.62,   -52.148,     3.657,     6.670   3599.986     0.406    -0.270     0.470
1.68,   -54.320,     3.744,     6.566   3600.036     0.568    -0.543     0.319
1.74,   -56.514,     3.838,     6.474   3600.092     0.450    -0.300     0.184
1.80,   -58.671,     3.929,     6.346   3600.096     0.020    -0.197    -0.281
1.86,   -60.854,     3.999,     6.146   3600.401    -0.180    -0.115    -0.147
1.92,   -63.084,     4.090,     5.928   3600.221    -0.377    -0.127    -0.183
1.98,   -65.286,     4.200,     5.693   3599.854    -0.485    -0.013    -0.193
2.04,   -67.490,     4.265,     5.408   3599.899    -0.126     0.032    -0.026
2.10,   -69.755,     4.336,     5.090   3599.859     0.194     0.164    -0.126
2.16,   -72.018,     4.458,     4.743   3599.523     0.119     0.078    -0.109
2.22,   -74.252,     4.557,     4.368   3599.736     0.154     0.033    -0.302
2.28,   -76.535,     4.633,     3.965   3599.861     0.117     0.372    -0.113
2.34,   -78.848,     4.758,     3.505   3599.716     0.020     0.406    -0.387
2.40,   -81.116,     4.893,     3.007   3599.605     0.524     0.186    -0.582
2.46,   -83.401,     4.990,     2.508   3599.401     0.418     0.231    -0.551
2.52,   -85.747,     5.104,     1.954   3599.596     0.318     0.419    -0.697
2.58,   -88.067,     5.245,     1.330   3599.976     0.094     0.496    -0.696
2.64,   -90.369,     5.368,     0.710   3599.658     0.402     0.562    -0.261
2.70,   -92.740,     5.488,     0.063   3599.768     0.356     0.541    -0.025
2.76,   -95.121,     5.624,     0.000   3599.774    -0.143     0.237    -0.066
0.06,    -0.159,    -0.181,     1.221   3224.389   2844.400   270.678   3050.964
0.12,    -0.509,    -0.745,     1.103   3397.474   2935.417   128.058   2748.485
0.18,    -0.290,    -0.743,     1.350   3166.649   3095.690   217.861   2198.758
0.24,     0.154,    -0.485,     1.789   3415.780   3023.995   106.838   3080.344
0.30,     0.110,    -0.272,     2.803   3389.190   2230.965   144.826   1670.866
0.36,     0.162,    -0.248,     3.965   2835.039   2991.797   182.229   2790.301
0.42,    -0.189,    -0.653,     5.174   3259.215   2471.217   125.884   2905.639
0.48,    -0.491,    -0.717,     6.038   1334.090   1568.997   228.939   1489.051
0.54,    -0.742,    -0.777,     6.808   1066.129   914.717   115.725   858.943
0.60,    -0.922,    -0.819,     7.550   654.549   580.503    87.374   424.263
0.66,    -1.096,    -0.849,     8.251   511.876   439.239    55.520   372.491
0.72,    -1.261,    -0.885,     8.922   331.050   220.085    22.530   167.161
0.78,    -1.428,    -0.924,     9.562   102.270   117.145    12.616    58.063
0.84,    -1.598,    -0.961,    10.172   176.164   179.158    10.523   119.706
0.06,     0.151,    -0.105,     1.179   3201.913   2788.717   292.803   2997.379
0.12,     0.865,    -0.050,     1.122   3378.021   3018.168   138.430   2895.265
0.18,     1.471,    -0.206,     1.466   3450.974   3276.233    71.646   3377.147
0.24,     2.376,    -0.675,     2.476   3489.328   3373.935    56.221   3458.852
0.30,     3.031,    -1.780,     2.855   3519.823   3270.275    68.433   3475.287
0.36,     3.643,    -3.086,     2.667   3527.994   3173.680    65.228   3445.650
0.42,     4.848,    -4.147,     2.141   3454.606   3263.072    88.915   3457.461
0.48,     6.380,    -5.407,     1.626   3496.029   3428.872    38.610   3567.964
0.54,     8.671,    -6.294,     1.899   3562.339   3556.809    17.211   3583.100
0.60,    11.014,    -6.507,     1.897   3582.897   3583.439     5.829   3596.063
0.66,    13.497,    -7.346,     1.616   3597.370   3592.510     0.739   3600.197
0.72,    16.507,    -8.478,     1.663   3598.198   3597.960     0.115   3600.025
0.78,    19.735,    -8.836,     2.211   3599.396   3599.198    -0.203   3600.537
0.84,    23.297,    -8.732,     3.065   3599.358   3599.808    -0.315   3600.371
0.90,    26.885,    -8.576,     3.753   3599.611   3599.621    -0.212   3600.060
0.96,    30.396,    -9.054,     3.863   3599.621   3599.582    -0.047   3599.530
1.02,    34.412,    -9.561,     4.229   3599.741   3599.639    -0.216   3599.763
1.08,    37.312,   -10.054,     4.507   3600.087   3599.617    -0.429   3599.651
1.14,    40.100,   -10.539,     4.723   3600.189   3599.636    -0.016   3599.663
1.20,    44.155,   -11.020,     4.893   3600.397   3599.850    -0.014   3599.887
1.26,    49.339,   -11.497,     5.055   3599.973   3600.022     0.153   3599.892
1.32,    55.282,   -11.936,     5.202   3599.843   3600.309     0.280   3600.083
1.38,    61.381,   -12.312,     5.284   3599.621   3600.112     0.093   3599.608
1.44,    66.714,   -12.692,     5.314   3599.680   3600.078     0.143   3599.815
1.50,    70.918,   -13.108,     5.312   3599.548   3600.050     0.522   3600.541
1.56,    73.842,   -13.553,     5.280   3599.524   3600.165     0.612   3600.373
1.62,    75.207,   -14.008,     5.223   3599.407   3600.111     0.916   3600.405
